,ax,ay,az,gx,gy,gz
262,-0.069355,0.971303,1.019935,4.272461,-0.061035,1.647949
263,-0.050556,0.969838,0.995033,3.295898,-0.488281,0.305176
264,-0.064472,0.979604,0.982338,3.662109,-2.319336,-1.098633
265,-0.098652,0.954946,1.003089,1.159668,1.708984,-2.13623
266,-0.08083,0.974721,0.981361,3.845215,-0.061035,0.12207
267,-0.086201,0.959828,0.981117,1.037598,-3.112793,1.525879
268,-0.085712,0.976674,0.989173,0.671387,2.929688,0.12207
269,-0.080586,0.971547,1.00431,-0.671387,-0.671387,1.89209
270,-0.074726,0.979604,1.020423,2.929688,0.854492,2.01416
271,-0.074482,0.982045,1.006507,4.333496,-0.732422,1.525879
272,-0.07082,0.958119,1.010658,3.112793,-3.295898,0.854492
273,-0.079853,0.977651,0.973304,7.507324,-2.319336,1.464844
274,-0.045673,0.969594,0.989173,2.380371,1.159668,0.061035
275,-0.067402,0.992055,0.968422,2.13623,0.12207,0.183105
276,-0.069599,0.978627,0.980384,1.037598,-0.366211,-2.197266
277,-0.08913,0.971791,1.013587,1.220703,0.488281,-0.488281
278,-0.081562,0.989858,1.006507,3.051758,2.624512,-0.427246
279,-0.073505,0.993276,0.994789,1.342773,-0.671387,1.281738
280,-0.076923,0.971791,0.99015,1.159668,0.854492,-0.244141
281,-0.07497,0.989125,0.99308,1.831055,2.319336,0.0
282,-0.0779,0.957387,0.992347,-0.12207,-1.831055,0.244141
283,-0.05788,0.993031,0.993568,1.89209,-0.183105,0.12207
284,-0.055927,0.959828,0.999916,0.183105,-2.746582,-1.708984
285,-0.064228,0.989613,1.019447,1.708984,0.12207,-2.319336
286,-0.091816,0.979604,1.012611,3.845215,1.831055,-0.12207
287,-0.081074,0.998647,0.981849,3.601074,-0.610352,0.854492
288,-0.075214,0.970571,0.984535,0.854492,1.281738,-1.89209
289,-0.088398,0.974233,1.001136,2.441406,-0.366211,1.098633
290,-0.08083,0.97936,0.992347,2.319336,1.525879,-0.244141
291,-0.059589,0.97936,0.970131,2.624512,2.258301,0.915527
292,-0.073994,0.979848,0.983558,1.037598,2.075195,0.976562
293,-0.093037,0.9735,1.003089,0.183105,0.671387,0.610352
294,-0.05373,0.977162,1.0214,5.004883,-2.197266,-0.366211
295,-0.083027,0.97936,0.970375,5.187988,3.967285,-1.464844
296,-0.093769,0.983022,1.005775,-0.976562,-2.807617,0.0
297,-0.084492,0.975942,1.001869,2.502441,2.441406,2.746582
298,-0.073261,0.965444,1.008949,0.915527,0.610352,3.601074
299,-0.08083,0.996205,0.979652,2.319336,-1.77002,2.868652
300,-0.06789,0.982778,1.009437,-1.89209,3.112793,0.366211
301,-0.084004,0.984731,1.00431,2.441406,-1.89209,2.380371
302,-0.059101,0.974965,0.989662,0.488281,0.793457,-1.220703
303,-0.082539,0.975942,1.003334,2.075195,0.732422,0.0
304,-0.071064,0.97643,0.992347,2.01416,0.183105,-0.061035
305,-0.098408,0.961293,1.008461,1.647949,-2.075195,-1.403809
306,-0.075459,0.978871,1.027259,6.469727,-5.249023,1.647949
307,-0.086445,1.005238,0.992591,-0.854492,0.244141,1.098633
308,-0.08913,0.995229,0.994789,1.586914,0.732422,1.89209
309,-0.096211,0.991811,1.01139,1.464844,1.403809,1.464844
310,-0.073017,0.973012,1.017738,4.699707,0.915527,3.662109
311,-0.042988,0.984242,0.936439,3.479004,-0.183105,1.220703
312,-0.06081,0.973744,1.00431,-1.037598,3.234863,-1.098633
313,-0.070332,0.969106,1.012123,1.831055,-2.441406,0.061035
314,-0.075459,0.987172,0.986244,2.990723,-0.305176,-0.915527
315,-0.073261,0.970815,0.999183,1.281738,2.441406,-0.305176
316,-0.081562,0.977406,1.001869,2.807617,0.366211,-0.12207
317,-0.078144,0.993276,1.013587,1.281738,1.647949,-1.342773
318,-0.06789,0.988881,0.986976,1.220703,0.427246,-0.854492
319,-0.075459,0.987416,0.977943,0.854492,-1.647949,-0.854492
320,-0.065693,0.981069,1.021156,2.807617,2.563477,-3.051758
321,-0.076435,0.98351,0.965736,3.356934,-1.159668,-1.159668
322,-0.075214,0.957387,1.003578,2.075195,2.502441,-3.295898
323,-0.071796,0.981801,0.971595,2.563477,-3.845215,-0.183105
324,-0.098408,0.99352,1.013587,-1.647949,1.89209,-1.281738
325,-0.091084,0.981557,1.028968,0.427246,2.380371,0.427246
326,-0.066181,1.001332,1.008461,1.77002,-1.77002,1.647949
327,-0.057392,0.990346,0.986732,4.516602,-0.488281,-0.488281
328,-0.058369,0.978627,1.024086,1.220703,1.403809,-2.563477
329,-0.07082,1.009633,0.948646,9.70459,-2.746582,-3.417969
330,-0.097675,0.969838,0.968666,-1.403809,1.708984,-2.685547
331,-0.088886,0.970571,1.009925,1.586914,1.464844,2.197266
332,-0.076679,0.981313,0.999183,-0.732422,-0.915527,2.807617
333,-0.046162,0.983998,1.022132,0.244141,-0.12207,0.305176
334,-0.058857,0.981557,0.985267,3.112793,2.990723,-0.244141
335,-0.056171,0.976918,0.999916,1.159668,-3.78418,-2.319336
336,-0.079365,0.977406,1.047279,5.004883,-0.610352,-2.075195
337,-0.064472,0.973256,0.969398,3.601074,-0.488281,-0.305176
338,-0.076191,0.972279,0.991859,2.258301,-0.244141,-2.685547
339,-0.076435,0.981801,0.99723,1.647949,-1.403809,-1.647949
340,-0.07375,0.985707,1.018714,0.061035,1.831055,-3.234863
341,-0.07082,0.975453,1.012611,2.13623,-0.915527,-1.281738
342,-0.086933,1.000844,0.997474,1.77002,-0.549316,-1.281738
343,-0.076191,0.985707,0.978675,0.732422,1.098633,-0.610352
344,-0.089375,0.992543,0.999183,0.549316,0.12207,1.037598
345,-0.075947,0.971547,0.999427,0.854492,3.78418,0.12207
346,-0.069111,0.982533,1.000648,1.77002,-0.671387,2.807617
347,-0.059589,0.96227,1.00431,-1.77002,0.305176,0.12207
348,-0.075703,0.981069,1.0214,4.333496,0.0,1.342773
349,-0.068867,0.975453,0.99723,2.258301,0.732422,0.671387
350,-0.067402,0.998891,0.984047,3.540039,0.915527,-0.610352
351,-0.072529,0.985951,1.00138,2.746582,-0.915527,-0.244141
352,-0.074482,0.991322,0.979164,0.854492,1.464844,-1.953125
353,-0.094013,0.979604,1.005531,1.708984,-0.12207,0.0
354,-0.092304,0.988393,0.985511,1.159668,-0.488281,0.549316
355,-0.080341,0.994252,0.998939,2.319336,1.586914,-0.793457
356,-0.079365,0.987172,0.980629,1.647949,0.671387,-1.953125
