,ax,ay,az,gx,gy,gz
332,-0.04732,1.312703,0.975079,0.488281,0.549316,-0.854492
333,-0.053912,1.289266,0.974347,1.464844,-0.610352,-1.037598
334,-0.04732,1.315877,0.978741,1.159668,-2.319336,-1.647949
335,-0.051958,1.289998,0.96922,-1.525879,0.0,-2.319336
336,-0.053912,1.312947,0.982404,1.281738,-2.441406,-0.610352
337,-0.033648,1.312459,0.98631,-0.12207,0.0,-1.708984
338,-0.060992,1.306844,1.007062,1.831055,-0.976562,-2.075195
339,-0.047076,1.290974,0.957013,1.831055,-1.586914,-1.89209
340,-0.057085,1.294148,0.994366,1.708984,-1.831055,-1.159668
341,-0.035113,1.299764,1.006573,1.586914,-0.244141,-0.793457
342,-0.058306,1.306355,1.002423,2.319336,-1.77002,-0.915527
343,-0.046343,1.301228,0.987042,1.647949,-1.098633,-0.915527
344,-0.051226,1.295613,0.948712,2.380371,-0.793457,-0.305176
345,-0.045855,1.286824,1.006085,-0.12207,-3.112793,0.305176
346,-0.036089,1.308797,0.975079,1.831055,-1.953125,-1.342773
347,-0.056597,1.309285,0.995099,2.624512,-1.464844,-1.342773
348,-0.051714,1.306111,0.973859,2.380371,-2.502441,0.671387
349,-0.042437,1.326131,1.00047,-2.197266,0.183105,-1.220703
350,-0.041216,1.297322,0.967755,2.01416,-2.319336,-0.610352
351,-0.049029,1.323689,1.000958,1.098633,-0.976562,-1.89209
352,-0.04732,1.296834,0.985333,2.563477,-2.197266,-1.220703
353,-0.045611,1.291951,0.998029,1.831055,-1.281738,-0.305176
354,-0.032183,1.316121,0.975568,3.417969,-2.502441,-0.915527
355,-0.073443,1.314168,0.989484,1.220703,-0.305176,-1.831055
356,-0.04146,1.326375,0.974591,1.159668,-0.976562,-2.13623
357,-0.059038,1.301228,0.975079,1.403809,-1.586914,0.610352
358,-0.04439,1.315633,0.97215,0.488281,-1.708984,1.220703
359,-0.048052,1.309041,0.98045,1.281738,-2.990723,1.89209
360,-0.033404,1.313435,0.955548,1.586914,-0.732422,-0.732422
361,-0.047808,1.312947,0.980695,3.723145,-2.01416,-1.89209
362,-0.04146,1.309773,1.000226,2.685547,-2.01416,-2.01416
363,-0.040972,1.316365,0.96629,0.732422,-1.89209,-2.197266
364,-0.06563,1.315877,1.004132,2.075195,-2.990723,-0.12207
365,-0.040484,1.306111,0.981671,1.037598,-0.366211,0.793457
